"","Country.code","Country","Party.grouping","NDC1.type","NDCX.type","NDC1.Conditionality","NDCX.Conditionality","NDC1...change.E","NDCX...change.E","X2015.E.per.capita..tonnes.CO2e.","X2019.E.per.capita..tonnes.CO2e.","X2015.E..GDP","X2019.E..GDP","Vulnerability.2015","Vulnerability.2019","X2015.GDP.per.capita..2015.US..","X2019.GDP.per.capita","NR.rent.GDP.2015","NR.rent.GDP.2019","NAME","Mg_Carbon_Yr_3_min","Mg_Carbon_Yr_4_min","Mg_Carbon_Yr_5_min","Forested_Area_HVFE_ha_3_min","Forested_Area_HVFE_ha_4_min","Forested_Area_HVFE_ha_5_min","Restorable_Area_HVFE_ha_3_min","Restorable_Area_HVFE_ha_4_min","Restorable_Area_HVFE_ha_5_min","MgC_ha_yr_3_min","MgC_ha_yr_4_min","MgC_ha_yr_5_min","Mg_Carbon_Yr_3_max","Mg_Carbon_Yr_4_max","Mg_Carbon_Yr_5_max","Mg_Carbon_Yr_6_max","Forested_Area_HVFE_ha_3_max","Forested_Area_HVFE_ha_4_max","Forested_Area_HVFE_ha_5_max","Forested_Area_HVFE_ha_6_max","Restorable_Area_HVFE_ha_3_max","Restorable_Area_HVFE_ha_4_max","Restorable_Area_HVFE_ha_5_max","Restorable_Area_HVFE_ha_6_max","MgC_ha_yr_3_max","MgC_ha_yr_4_max","MgC_ha_yr_5_max","MgC_ha_yr_6_max","Mg_Carbon_Yr_total_min","Mg_Carbon_Yr_total_max","MgC_ha_yr_min","MgC_ha_yr_max","Restorable_Area_HVFE_ha_min","Restorable_Area_HVFE_ha_max","eu","fwc_country","GtCO2_year","count_ndc_type","NDC_Type_Simple","concat","absred_fwc"
"144","TCD","Chad","AFRC","B","B","BOTH","BOTH","-91.9%","-32.7%",6.508,6.42,6.297,6.78,0.653054863,0.655290867,774.4116031,652.703216,11.97120711,19.64995887,"Chad",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,"Non-EU","FWC",0.412417782419776,22,"BAU Reduction","BAU Reduction_FWC","N"
"145","TGO","Togo","AFRC","B","B","BOTH","BOTH","86.5%","1.5%",4.093,1.819,5.253,2.13,0.508225791,0.498200184,770.1433793,832.1414082,12.72800872,4.325876358,"Togo",11955.4560361639,10601.3263923296,5050.20042340905,79055.8080856982,99424.6935351735,18555.1907810538,8023.34372508466,7405.80527356553,1058.96974869033,1.49008399064166,1.43148867688572,4.76897515689644,38344.5939165092,34676.997237812,2780.22323257546,4364.86752008381,79053.6808981005,98361.878652899,11123.955012964,11280.060984591,8023.25505160444,7294.86234873689,583.841713936911,914.159570158091,4.77918172485883,4.75361913358329,4.76194688767286,4.77473262061783,27606.9828519026,80166.6819069805,2.56351594147461,4.7673700916832,16488.1187473405,16816.1186844363,"Non-EU","Non-FWC",0.560631052173504,49,"BAU Reduction","BAU Reduction_Non-FWC","N"
"146","THA","Thailand","ASIA","B","B","BOTH","BOTH","-2.0%","-21.0%",6.031,6.166,1.054,0.95,0.433666166,0.436087983,5708.794091,6453.89408,1.930923207,1.512424915,"Thailand",215371.742074625,3586472.48121098,4667701.60554274,5599683.83956337,7530210.29347943,3102319.17043221,222135.475448807,3276798.09421365,1463526.12811864,0.96955131385243,1.09450517794922,3.1893531081287,730518.413717877,7281702.4183797,1420726.65820664,19639158.0842764,5591424.72570038,6158772.65664547,1123054.12812307,9445309.16686276,219628.637989091,2302421.23757127,440345.770818372,6250733.03656844,3.32615282053592,3.16262823655191,3.22638878889708,3.14189679344521,8469545.82882834,29072105.5745806,1.75113653331012,3.21426665985753,4962459.6977811,9213128.68294717,"Non-EU","Non-FWC",0.560631052173504,49,"BAU Reduction","BAU Reduction_Non-FWC","N"
"147","TJK","Tajikistan","CISP","A","A","BOTH","BOTH","54.4%","23.6%",1.35,1.41,1.375,1.19,0.371675478,0.361909188,970.3625997,1172.079123,2.265364411,5.223687128,"Tajikistan",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,"Non-EU","FWC",0.770175719654716,8,"Absolute Reduction","Tajikistan","Y"
"148","TKM","Turkmenistan","CISP","I","B","BOTH","CON","0.0%","0.4%",17.624,17.707,2.794,2.97,0.349585943,0.349440284,6208.296655,7422.362521,15.48278717,13.49251277,"Turkmenistan",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,"Non-EU","Non-FWC",0.560631052173504,49,"BAU Reduction","BAU Reduction_Non-FWC","N"
"149","TLS","Timor-Leste","SIDS","D","D","CON","BOTH","19.7%","19.7%",5.057,4.715,3.794,3.16,0.516474562,0.505341396,1322.929094,1528.646196,79.43094944,44.89526338,"Timor-Leste",42288.1583182112,27892.7235591674,59531.4869828543,349093.815906349,226526.915832964,56645.1058738272,53656.70485174,31933.3007080679,18765.8560707644,0.788124400017827,0.873468227232782,3.17232993572829,173225.061138458,93610.5032115774,27042.3356259066,66107.0306444118,348947.669802901,220634.652116705,32531.1197750203,46385.2409879295,53578.7794726079,29707.5937408937,8486.72064427359,20889.2412065645,3.23309084013418,3.15106312641938,3.1864293358299,3.16464489976962,129712.368860233,359984.930620354,1.61130752099296,3.18380705053827,104355.861630572,112662.33506434,"Non-EU","Non-FWC",0.0740360808639353,8,"Other","Other_Non-FWC","N"
"150","TON","Tonga","SIDS","D","A","CON","CON","0.0%","0.0%",-14.381,-13.677,-3.794,-3.2,0.607755074,0.607361971,4117.931047,4628.448013,0.042138997,0.035553973,"Tonga",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,"Non-EU","Non-FWC",0.0722686888013452,24,"Absolute Reduction","Absolute Reduction_Non-FWC","N"
"151","TTO","Trinidad and Tobago","SIDS","B","","BOTH","","-15.6%","",52.653,45.405,2.854,2.93,0.363019204,0.364807546,18508.7705,15614.99139,7.535455496,11.0689883,"Trinidad and Tobago",429.072105034303,9428.23604843001,11867.4436283482,40734.5835504947,76104.1481610219,22986.0995048885,403.414054455663,8086.20627114914,3201.76305764887,1.06360227239297,1.16596531578339,3.70653399850979,1433.22962940751,26034.6879955595,6065.48659452034,26057.5410713798,40719.3472959148,70449.3298450297,11740.9938266919,27319.5229617475,403.150298577977,6885.5223365336,1617.06454129213,7172.31344890415,3.55507520263016,3.78107668860838,3.75092424553052,3.63307338099691,21724.7517818125,59590.9452908672,1.97870052889538,3.68003737944149,11691.3833832537,16078.0506253079,"Non-EU","Non-FWC",0.25971303693712,21,"Other","Other_Non-FWC","N"
"152","TUN","Tunisia","AFRC","C","C","BOTH","BOTH","27.1%","18.5%",4.063,2.949,1.02,0.68,0.375436187,0.380097023,3960.924849,4094.877941,2.688286747,2.247392297,"Tunisia",5241.88428870851,5208.51336580524,5130.11820496596,46073.224791247,37235.3830063121,7904.60504296964,22519.068551868,25950.3877605931,5597.23466405161,0.232775359985912,0.200710425364611,0.9165451357461,22670.8992343936,23400.2504748567,2406.17323039095,9052.40756050705,46067.6006909663,35715.9545125114,3839.94509729706,13359.7254073117,22514.8859628848,24688.835294606,2516.93664556037,10632.1226584244,1.00692933873909,0.947806982209856,0.955992767889174,0.851420534857576,15580.5158594797,57529.7305001483,0.450010307032208,0.940537405923924,54066.6909765127,60352.7805614756,"Non-EU","Non-FWC",0.846695427730103,5,"Other","Other_Non-FWC","N"
"153","TUR","Turkey","EURP","B","B","CON","CON","116.2%","61.7%",4.86,5.169,0.444,0.43,0.355307861,0.353868818,11049.99511,12073.87155,0.259377097,0.382779824,"Turkey",1600162.65768241,1164289.0760372,770544.696330069,8857223.09349883,5558111.95102905,1309624.61218183,5672715.65240867,4217062.18740196,911159.048697807,0.282080533510078,0.276090089331714,0.845675293936115,4901820.62850479,3344747.48561198,410681.656840024,1461912.99788176,8847512.63648681,5268422.73151377,702978.741935205,2201032.55774522,5665948.93371191,3980426.57846546,484981.108757557,1761102.56573857,0.865136746880894,0.840298751824095,0.846799286454938,0.830112354795567,3534996.43004968,10119162.7688386,0.467948638925969,0.845586784988874,10800936.8885084,11892459.1866735,"Non-EU","Non-FWC",0.560631052173504,49,"BAU Reduction","BAU Reduction_Non-FWC","N"
"154","TUV","Tuvalu","SIDS","A","A","BOTH","BOTH","-74.6%","-74.6%",1.904,2.376,0.573,0.56,NA,NA,3384.383201,4197.242092,0,0,"Tuvalu",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,"Non-EU","Non-FWC",0.0722686888013452,24,"Absolute Reduction","Absolute Reduction_Non-FWC","N"
"155","TZA","Tanzania","AFRC","B","B","CON","CON","-31.0%","-23.0%",3.505,3.385,3.818,3.23,0.512171575,0.504315326,929.7998047,1039.510498,5.301938844,3.531450444,"Tanzania",121779.923040953,644582.372970803,633707.453073575,435848.996223734,1334804.60196269,360375.537694305,115956.865477769,610454.973599698,183128.043931412,1.05021744541983,1.05590485923944,3.46046099477217,400022.229270953,1826786.08178339,213302.229509149,2020374.46306241,435659.76436312,1203127.28736155,135243.226527356,852773.259387025,115818.56841415,521818.937780708,61109.339110341,592337.322606388,3.45386957159178,3.50080449274742,3.49050133113048,3.41085119231118,1400069.74908533,4460485.0036259,1.85552776647714,3.46400664694521,909539.883008879,1291084.16791159,"Non-EU","FWC",0.412417782419776,22,"BAU Reduction","BAU Reduction_FWC","N"
"156","UGA","Uganda","AFRC","B","B","CON","BOTH","-7.5%","71.9%",1.671,1.544,2.104,1.81,0.581907991,0.581667194,864.1800593,922.0231741,10.79475761,7.388339378,"Uganda",225183.82359694,244131.869926822,144300.885197781,473527.880931962,477338.877202755,98369.7330442961,236917.915972522,226859.274470623,36177.3129137268,0.950471907844475,1.07613792954467,3.98871208433584,879118.205700763,872006.478094363,81276.2906998237,156891.932655266,473065.89422117,464807.865544334,53065.3981679291,94186.3552342813,236592.252574637,221010.529886707,20362.3390877157,39555.1704069227,3.71575229591861,3.94554267862878,3.99150069889841,3.96640770451106,613616.578721543,1989292.90715022,2.00510730724166,3.90480084448921,499954.503356872,517520.291955982,"Non-EU","FWC",0.412417782419776,22,"BAU Reduction","BAU Reduction_FWC","N"
"157","UKR","Ukraine","CISP","A","A","UNC","CON","166.3%","-6.8%",6.954,7.515,3.442,3.27,0.361286378,0.363850658,2124.662598,2425.634766,2.599115406,1.7317987,"Ukraine",72631.2034824807,921024.087822151,704581.597415476,1079833.32425257,4542742.35489296,1470297.70892104,227805.190824319,2799583.76807119,743095.831344844,0.318830326998532,0.328986079404476,0.948170569252602,234269.995072156,2324616.81843197,294348.630528463,2469554.66475432,1076333.23229093,3899737.4493402,553948.087304495,4231952.1716358,226035.133951611,2463257.58619301,312383.984613526,2563433.85117726,1.03643177490411,0.943716496180446,0.942265433013873,0.963377566236076,1698236.88872011,5322790.10878691,0.53199565855187,0.971447817583626,3770484.79024035,5565110.55593541,"Non-EU","Non-FWC",0.0722686888013452,24,"Absolute Reduction","Absolute Reduction_Non-FWC","N"
"158","URY","Uruguay","LACA","C","E","BOTH","BOTH","177.9%","-74.0%",8.591,10.251,0.511,0.58,0.375115536,0.371929232,16950.75317,17563.20794,1.852182417,1.706327805,"Uruguay",0,1.93323190041488,0.153799102335474,0,26.3975257067154,18.7785057963771,0,2.86430610775218,0.0638111628274357,NA,0.674939000123845,2.41022253036498,0,4.09397602814929,0,2.98955952484093,0,13.9601677523026,0.5459245588714,22.6461638823864,0,1.98177555391199,0,1.25574103357652,NA,2.06581215519984,NA,2.38071341534987,2.08703100275035,7.08353555299022,NA,NA,2.92811727057962,3.23751658748851,"Non-EU","Non-FWC",0.01773140039783,6,"Other","Other_Non-FWC","N"
"159","USA","United States","OECD","A","A","UNC","UNC","-14.3%","-42.1%",18.504,17.498,0.329,0.29,0.313379425,0.308223781,56762.72945,60698.0113,0.23437177,0.557098126,"United States of America",1769962.13579174,3575103.3292346,3848698.89390113,38715908.1873972,41079155.0941307,14515724.82691,9704555.88579619,12741844.3585198,4013898.0452944,0.182384661041758,0.280579736232935,0.958843211878055,6794545.21188444,9565896.95220679,1913966.83111557,11579065.6903468,38663877.0344684,37557807.8158395,7389752.80238428,22824327.8632632,9685912.30660813,11130901.4885464,2021714.74667248,11393523.7302874,0.701487376387759,0.859400019131426,0.946704689306812,1.01628486186114,9193764.35892747,29853474.6855536,0.473935869717583,0.880969236671785,26460298.2896104,34232052.2721144,"Non-EU","FWC",0.770175719654716,8,"Absolute Reduction","United States","Y"
"160","UZB","Uzbekistan","CISP","C","C","CON","CON","-80.1%","-30.4%",6.767,6.467,2.41,1.99,0.364512336,0.360244293,2753.971058,3185.334555,7.25480372,10.85699852,"Uzbekistan",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,"Non-EU","Non-FWC",0.846695427730103,5,"Other","Other_Non-FWC","N"
"161","VCT","St Vincent and the Grenadines","SIDS","B","","UNC","","21.3%","",3.009,3.671,0.408,0.45,NA,NA,7386.746638,8234.282222,0.031263069,0.01829998,"St. Vin. and Gren.",104.818564172945,59.7811619847425,27.9913316948496,6896.47254030677,3571.3283693379,300.654544248551,165.47440388794,104.248748342477,15.6764791381836,0.633442766434914,0.573447287715628,1.7855623988087,349.272393963587,206.107057374629,26.8575039856238,1.13382770922582,6894.12172850867,3571.3283693379,290.465134452408,11.0603960632324,165.47440388794,104.248748342477,14.8926843505859,0.783794787597656,2.110733658845,1.97706985121325,1.80340248630645,1.44658745779749,192.591057852537,583.370783033066,0.997484150986413,1.83444836354055,285.399631368601,285.399631368601,"Non-EU","Non-FWC",0.25971303693712,21,"Other","Other_Non-FWC","N"
"162","VEN","Venezuela","OPEC","B","B","CON","CON","14.0%","14.0%",12.214,8.142,1.077,1.71,0.379738228,0.38329326,NA,NA,NA,NA,"Venezuela",566850.009661396,1204432.0662476,1714457.76220752,6302706.61891094,8505505.3651947,2649728.17442529,500061.441702066,1227641.63958886,465111.337433529,1.1335607235223,0.981094178795505,3.68612335202975,1874370.28755165,3016700.93879905,494368.576340963,9673551.20222771,6299025.9089761,7147643.44782869,920660.987549994,6032671.45946272,499561.623326028,828420.908317028,137432.782369134,2592574.54846613,3.75203018012531,3.64150748552159,3.59716632246538,3.73125286135011,3485739.83811652,15058991.0049194,1.93359275144918,3.6804892123656,2192814.41872445,4057989.86247832,"Non-EU","Non-FWC",0.560631052173504,49,"BAU Reduction","BAU Reduction_Non-FWC","N"
"163","VNM","Vietnam","ASIA","B","B","BOTH","BOTH","35.3%","20.1%",3.174,4.577,1.217,1.39,0.46790917,0.472783607,2595.234844,3288.35289,3.383330333,2.500682605,"Vietnam",448623.373271899,1028854.32950376,2249433.03983377,6935323.49133823,4377567.54924054,1981554.37730748,481169.148203819,1071679.10684219,657092.485129553,0.932361052130188,0.960039551891034,3.42331268541333,1514017.44169799,2226169.38606143,756313.786875511,9668199.57364904,6921689.42967654,3739896.73111162,856683.468579717,4768284.54820357,476348.632931372,669089.284162294,226799.691272605,2666306.92169589,3.17838099456898,3.3271634126507,3.33472141267798,3.6260640119779,3726910.74260943,14164700.188284,1.77190442981152,3.36658245796889,2209940.74017556,4038544.53006216,"Non-EU","Non-FWC",0.560631052173504,49,"BAU Reduction","BAU Reduction_Non-FWC","N"
"164","VUT","Vanuatu","SIDS","D","D","CON","CON","13.0%","13.0%",2.607,2.652,0.937,0.92,0.569623519,0.564420603,2643.886886,2838.988269,0.815485061,0.547725243,"Vanuatu",1085.89289546492,1656.6352775886,3718.90737312584,248236.676570082,170495.502083797,38241.7502007091,1025.74981466495,1649.65770818065,1089.4147434595,1.05863328458862,1.00422970739527,3.41367453988757,3461.76687400532,5152.60385373492,2579.35709773518,1547.03104232195,248075.949463592,168566.99023943,28448.4553158395,13813.7560437249,1019.81326394474,1604.41074815868,760.6837702636,455.504587222589,3.39451054069924,3.21152414345788,3.39084018690363,3.39630178425837,6461.43554617936,12740.7588677974,1.82551251062382,3.34829416382978,3764.8222663051,3840.41236958961,"Non-EU","Non-FWC",0.0740360808639353,8,"Other","Other_Non-FWC","N"
"165","WSM","Samoa","SIDS","D","A","CON","CON","22.4%","-51.2%",3.012,3.5,0.739,0.81,0.500039322,0.50058597,4048.467113,4421.294546,0.385043627,0.232259604,"Samoa",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,"Non-EU","Non-FWC",0.0722686888013452,24,"Absolute Reduction","Absolute Reduction_Non-FWC","N"
"166","YEM","Yemen","ASIA","B","","BOTH","","9.1%","",1.096,1.108,1.243,1.82,0.555557664,0.544748184,1488.416267,1182.507094,2.103426729,NA,"Yemen",0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,"Non-EU","Non-FWC",0.25971303693712,21,"Other","Other_Non-FWC","N"
"167","ZAF","South Africa","BASC","E","E","CON","CON","8.2%","-26.0%",9.554,9.836,1.523,1.58,0.38617171,0.387885698,6204.929901,6188.703558,2.807947693,4.187822279,"South Africa",39850.6949184896,102227.847886608,99786.0955551893,132111.58580381,314099.778927973,102504.602209139,46984.3889451024,127951.141200108,37386.8055008623,0.848168845295658,0.798960032147972,2.66901903541579,132623.067305706,317530.189066469,46403.1105539927,214761.153476458,131964.356072144,289403.775533762,47664.198586604,158218.544419509,46943.1517304973,116273.250801545,17122.7813734504,81674.0220667128,2.82518455656963,2.73089628850602,2.71002178570957,2.62949158180354,241864.638360287,711317.520402626,1.43871597095314,2.72389855314719,212322.335646073,262013.205972205,"Non-EU","Non-FWC",0.01773140039783,6,"Other","Other_Non-FWC","N"
"168","ZMB","Zambia","AFRC","B","B","BOTH","BOTH","-50.0%","-50.0%",23.96,19.899,18.368,15.24,0.488149168,0.480635043,1307.909649,1310.622224,11.16025339,7.915065395,"Zambia",0,27755.3806156381,53849.2174320739,101.937160522461,408544.015069866,83375.8909095891,0,63582.6047082261,29979.7590998768,NA,0.436524749858938,1.79618579497843,0,83494.0058031147,12212.1805729794,195667.011444538,101.937160522461,372513.057603764,29652.8861742892,216358.37663168,0,45545.4131563397,6680.69276092095,110317.576309116,NA,1.83320339013091,1.827981170518,1.77367032517346,81604.598047712,291373.197820632,NA,NA,93562.3638081029,162543.682226377,"Non-EU","FWC",0.412417782419776,22,"BAU Reduction","BAU Reduction_FWC","N"
"169","ZWE","Zimbabwe","AFRC","I","I","CON","CON","122.3%","18.8%",2.63,7.31,1.845,5.37,0.51039648,0.50721952,1410.329173,1342.989586,4.606185206,4.715765458,"Zimbabwe",3516.61428801059,1718.11929087186,2302.96246665468,14662.5350649117,9766.86305928465,2773.10121637258,3991.00884049255,2033.87591283127,881.162789578903,0.881134176484707,0.844751284988739,2.61354938484776,11518.1355917259,5510.46108483512,1071.99443103244,1800.24707178029,14657.2348685433,9646.60219606715,1691.82761590847,1583.28000627405,3986.9705733966,1987.5888189141,403.636120715882,697.472664674049,2.88894421959912,2.77243513970143,2.6558436572306,2.58110054050878,7537.69604553713,19900.8381793737,1.44647828210707,2.72458088925998,6906.04754290272,7075.66817770063,"Non-EU","FWC",0.00103630306432856,2,"Other","Other_FWC","N"
